@-header,instruction_!_ Please DO NOT CHANGE THE STRUCTURE OF THIS FILE,,,,,
@-header,maximumScore_!_ 100,,,,,
@-header,fileType_!_ results,,,,,
@-header,fileTypeCode_!_ a68816c37b60d1e016b21809447de93c,,,,,
@-header,courseId_!_ 9,,,,,
@-header,courseName_!_ Doctor of Medicine,,,,,
@-header,year_!_ 2,,,,,
@-header,semester_!_ 1,,,,,
@-header,batchId_!_ 7,,,,,
@-header,batchName_!_ 2015/2016,,,,,
@-header,flags_!_ 16,,,,,
@-header,compilationTime_!_ 2017:09:05:12:23:04,,,,,
@-header,columnCount_!_ 7,,,,,
,,,,,,
,,,,,,627
Ref,GPA,Reg Number,Flags,Details,res,Epidemiology and Biostatistics
3184,1:0,TUMA/KCMUCo/MD/2015/2016/2743,11,,1:14.4:0,47
3263,1:0,TUMA/KCMUCo/MD/2015/2016/2744,11,,1:14.4:0,54
3257,1:0,TUMA/KCMUCo/MD/2015/2016/2746,9,,1:14.4:0,56
3231,1:0,TUMA/KCMUCo/MD/2015/2016/2747,9,,1:14.4:0,60
3091,1:0,TUMA/KCMUCo/MD/2015/2016/2748,11,,1:14.4:0,55
3185,1:0,TUMA/KCMUCo/MD/2015/2016/2749,11,,1:14.4:0,55
3736,1:0,TUMA/KCMUCo/MD/2015/2016/2751,9,,1:14.4:0,61
3144,1:0,TUMA/KCMUCo/MD/2015/2016/2752,11,,1:14.4:0,44
2785,1:0,TUMA/KCMUCo/MD/2015/2016/2753,11,,1:14.4:0,51
3005,1:0,TUMA/KCMUCo/MD/2015/2016/2759,9,,1:14.4:0,67
3195,1:0,TUMA/KCMUCo/MD/2015/2016/2761,11,,1:14.4:0,53
3451,1:0,TUMA/KCMUCo/MD/2015/2016/2764,9,,1:14.4:0,59
3008,1:0,TUMA/KCMUCo/MD/2015/2016/2771,9,,1:14.4:0,60
3121,1:0,TUMA/KCMUCo/MD/2015/2016/2774,9,,1:14.4:0,60
3676,1:0,TUMA/KCMUCo/MD/2015/2016/2778,11,,1:14.4:0,49
3675,1:0,TUMA/KCMUCo/MD/2015/2016/2779,11,,1:14.4:0,35
3115,1:0,TUMA/KCMUCo/MD/2015/2016/2783,9,,1:14.4:0,61
2817,1:0,TUMA/KCMUCo/MD/2015/2016/2785,9,,1:14.4:0,60
2913,1:0,TUMA/KCMUCo/MD/2015/2016/2786,9,,1:14.4:0,61
3197,1:0,TUMA/KCMUCo/MD/2015/2016/2789,11,,1:14.4:0,54
3642,1:0,TUMA/KCMUCo/MD/2015/2016/2790,11,,1:14.4:0,49
3719,1:0,TUMA/KCMUCo/MD/2015/2016/2794,11,,1:14.4:0,48
3098,1:0,TUMA/KCMUCo/MD/2015/2016/2797,11,,1:14.4:0,50
3107,1:0,TUMA/KCMUCo/MD/2015/2016/2798,11,,1:14.4:0,52
3173,1:0,TUMA/KCMUCo/MD/2015/2016/2809,9,,1:14.4:0,64
3696,1:0,TUMA/KCMUCo/MD/2015/2016/2811,11,,1:14.4:0,48
2969,1:0,TUMA/KCMUCo/MD/2015/2016/2812,11,,1:14.4:0,53
3259,1:0,TUMA/KCMUCo/MD/2015/2016/2814,9,,1:14.4:0,57
3477,1:0,TUMA/KCMUCo/MD/2015/2016/2815,11,,1:14.4:0,58
3568,1:0,TUMA/KCMUCo/MD/2015/2016/2816,9,,1:14.4:0,52
3229,1:0,TUMA/KCMUCo/MD/2015/2016/2818,11,,1:14.4:0,44
3625,1:0,TUMA/KCMUCo/MD/2015/2016/2824,11,,1:14.4:0,53
3072,1:0,TUMA/KCMUCo/MD/2015/2016/2827,11,,1:14.4:0,51
3673,1:0,TUMA/KCMUCo/MD/2015/2016/2828,11,,1:14.4:0,41
3044,1:0,TUMA/KCMUCo/MD/2015/2016/2829,11,,1:14.4:0,48
2850,1:0,TUMA/KCMUCo/MD/2015/2016/2830,9,,1:14.4:0,57
3769,1:0,TUMA/KCMUCo/MD/2015/2016/2831,11,,1:14.4:0,44
4005,1:0,TUMA/KCMUCo/MD/2015/2016/2832,11,,1:14.4:0,54
